radar,date,time,pulse,dataset,elevation_deg,finite_gate_count,receiver_noise_count,receiver_noise_fraction,receiver_noise_max_dbz,receiver_noise_ge_10_dbz,receiver_noise_ge_20_dbz,ci_finite_count,ci_low_count,ci_high_count,near_zero_vrad_count,low_sqi_count,receiver_noise_figure_h_db,receiver_noise_figure_v_db,ambient_noise_h_median,ambient_noise_v_median,source_url
crug-y-gorrllwyn,20260115,0000,sp,dataset2,2.0,68040,16868,0.2479129923574368,12.5,5129,0,68040,2386,58115,10791,44967,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/sp/20260115_polar_pl_radar10_aggregate_sp_0000.h5
crug-y-gorrllwyn,20260115,0000,sp,dataset3,4.0,68040,17083,0.25107289829512053,12.400001525878906,4890,0,68040,2487,58465,9794,45775,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/sp/20260115_polar_pl_radar10_aggregate_sp_0000.h5
crug-y-gorrllwyn,20260115,0000,sp,dataset4,6.0,68040,17514,0.2574074074074074,12.400001525878906,4901,0,68040,2180,58655,9357,45895,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/sp/20260115_polar_pl_radar10_aggregate_sp_0000.h5
crug-y-gorrllwyn,20260115,0000,sp,dataset5,9.0,68040,17964,0.26402116402116405,12.400001525878906,4870,0,68040,1639,59185,8885,46681,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/sp/20260115_polar_pl_radar10_aggregate_sp_0000.h5
crug-y-gorrllwyn,20260115,0000,sp,dataset6,89.9,57600,754,0.013090277777777777,-7.600000381469727,0,0,57600,13496,18891,23433,4361,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/01/15/sp/20260115_polar_pl_radar10_aggregate_sp_0000.h5
crug-y-gorrllwyn,20260415,1200,lp,dataset1,0.5,153000,15925,0.10408496732026144,-8.19999885559082,0,0,153000,11864,124977,36520,32115,4.44,5.08,23.760000228881836,23.829999923706055,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/lp/20260415_polar_pl_radar10_aggregate_lp_1200.h5
crug-y-gorrllwyn,20260415,1200,lp,dataset2,1.0,153000,15257,0.099718954248366,-9.19999885559082,0,0,153000,8551,125702,33874,32130,4.46,5.29,23.65999984741211,23.739999771118164,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/lp/20260415_polar_pl_radar10_aggregate_lp_1200.h5
crug-y-gorrllwyn,20260415,1200,lp,dataset3,2.0,153000,4630,0.03026143790849673,-8.69999885559082,0,0,153000,6393,85681,29614,19116,4.24,5.3,23.559999465942383,23.649999618530273,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/lp/20260415_polar_pl_radar10_aggregate_lp_1200.h5
crug-y-gorrllwyn,20260415,1200,lp,dataset4,3.0,153000,5058,0.033058823529411765,-8.899999618530273,0,0,153000,6582,85397,29608,20326,4.4,5.22,23.5,23.600000381469727,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/lp/20260415_polar_pl_radar10_aggregate_lp_1200.h5
crug-y-gorrllwyn,20260415,1200,lp,dataset5,4.0,153000,5240,0.03424836601307189,-8.69999885559082,0,0,153000,6407,85367,29334,20630,4.21,5.12,23.469999313354492,23.56999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/lp/20260415_polar_pl_radar10_aggregate_lp_1200.h5
crug-y-gorrllwyn,20260415,1200,sp,dataset1,0.95,68040,11944,0.17554379776602,12.700000762939453,4299,0,68040,3098,54208,11603,30629,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/sp/20260415_polar_pl_radar10_aggregate_sp_1200.h5
crug-y-gorrllwyn,20260415,1200,sp,dataset2,2.0,68040,14354,0.21096413874191652,12.5,4502,0,68040,1812,58307,8178,37906,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/sp/20260415_polar_pl_radar10_aggregate_sp_1200.h5
crug-y-gorrllwyn,20260415,1200,sp,dataset3,4.0,68040,15195,0.22332451499118167,12.400001525878906,4611,0,68040,1845,58775,7410,41415,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/sp/20260415_polar_pl_radar10_aggregate_sp_1200.h5
crug-y-gorrllwyn,20260415,1200,sp,dataset4,6.0,68040,15865,0.23317166372721929,12.400001525878906,4726,0,68040,1613,59094,6964,43134,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/sp/20260415_polar_pl_radar10_aggregate_sp_1200.h5
crug-y-gorrllwyn,20260415,1200,sp,dataset5,9.0,68040,16174,0.23771310993533215,12.400001525878906,4757,0,68040,1141,59776,6400,44408,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/sp/20260415_polar_pl_radar10_aggregate_sp_1200.h5
crug-y-gorrllwyn,20260415,1200,sp,dataset6,89.9,57600,763,0.013246527777777777,-7.69999885559082,0,0,57600,11934,19068,20744,4192,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/04/15/sp/20260415_polar_pl_radar10_aggregate_sp_1200.h5
crug-y-gorrllwyn,20260711,2100,lp,dataset1,0.5,153000,16081,0.10510457516339869,-9.19999885559082,0,0,153000,16026,118958,42733,37865,5.25,6.28,24.200000762939453,23.719999313354492,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/lp/20260711_polar_pl_radar10_aggregate_lp_2100.h5
crug-y-gorrllwyn,20260711,2100,lp,dataset2,1.0,153000,16548,0.10815686274509805,-8.899999618530273,0,0,153000,11040,121302,39261,38152,4.81,5.07,24.079999923706055,23.56999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/lp/20260711_polar_pl_radar10_aggregate_lp_2100.h5
crug-y-gorrllwyn,20260711,2100,lp,dataset3,2.0,153000,5185,0.03388888888888889,-8.600000381469727,0,0,153000,5764,84331,30955,20984,4.54,4.66,24.010000228881836,23.479999542236328,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/lp/20260711_polar_pl_radar10_aggregate_lp_2100.h5
crug-y-gorrllwyn,20260711,2100,lp,dataset4,3.0,153000,5403,0.035313725490196075,-8.100000381469727,0,0,153000,6798,83617,31155,21349,4.51,4.66,23.969999313354492,23.43000030517578,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/lp/20260711_polar_pl_radar10_aggregate_lp_2100.h5
crug-y-gorrllwyn,20260711,2100,lp,dataset5,3.95,153000,5339,0.03489542483660131,-8.100000381469727,0,0,153000,6698,83779,31017,21275,4.44,4.63,23.90999984741211,23.389999389648438,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/lp/20260711_polar_pl_radar10_aggregate_lp_2100.h5
crug-y-gorrllwyn,20260711,2100,sp,dataset1,1.0,68040,12398,0.18221634332745443,13.0,5040,0,68040,4007,52738,12418,36839,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/sp/20260711_polar_pl_radar10_aggregate_sp_2100.h5
crug-y-gorrllwyn,20260711,2100,sp,dataset2,2.0,68040,14877,0.21865079365079365,12.900001525878906,5313,0,68040,1756,58824,7018,42729,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/sp/20260711_polar_pl_radar10_aggregate_sp_2100.h5
crug-y-gorrllwyn,20260711,2100,sp,dataset3,4.0,68040,15467,0.22732216343327455,12.799999237060547,5160,0,68040,1925,58921,7409,44606,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/sp/20260711_polar_pl_radar10_aggregate_sp_2100.h5
crug-y-gorrllwyn,20260711,2100,sp,dataset4,6.0,68040,15685,0.23052616108171664,12.799999237060547,5262,0,68040,1749,58698,7900,44911,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/sp/20260711_polar_pl_radar10_aggregate_sp_2100.h5
crug-y-gorrllwyn,20260711,2100,sp,dataset5,9.0,68040,16400,0.24103468547912993,12.799999237060547,5449,0,68040,1352,59218,7824,46173,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/sp/20260711_polar_pl_radar10_aggregate_sp_2100.h5
crug-y-gorrllwyn,20260711,2100,sp,dataset6,89.9,57600,766,0.013298611111111112,-7.299999237060547,0,0,57600,12296,20771,22239,4890,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/crug-y-gorrllwyn/2026/07/11/sp/20260711_polar_pl_radar10_aggregate_sp_2100.h5
deanhill,20260115,0000,lp,dataset1,0.5,153000,18681,0.12209803921568628,-10.600000381469727,0,0,153000,20148,120104,43433,38575,3.62,3.08,25.709999084472656,25.56999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/lp/20260115_polar_pl_radar21_aggregate_lp_0000.h5
deanhill,20260115,0000,lp,dataset2,1.0,153000,17843,0.11662091503267974,-11.5,0,0,153000,14631,120518,41311,37510,3.41,2.92,25.559999465942383,25.40999984741211,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/lp/20260115_polar_pl_radar21_aggregate_lp_0000.h5
deanhill,20260115,0000,lp,dataset3,2.0,153000,5079,0.033196078431372546,-9.799999237060547,0,0,153000,11001,81315,37221,20152,3.34,2.78,25.440000534057617,25.280000686645508,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/lp/20260115_polar_pl_radar21_aggregate_lp_0000.h5
deanhill,20260115,0000,lp,dataset4,3.0,153000,5387,0.03520915032679738,-8.899999618530273,0,0,153000,10112,82005,35015,20876,3.23,2.72,25.389999389648438,25.209999084472656,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/lp/20260115_polar_pl_radar21_aggregate_lp_0000.h5
deanhill,20260115,0000,lp,dataset5,4.0,153000,5287,0.034555555555555555,-9.600000381469727,0,0,153000,9011,82328,34380,21068,3.1,2.67,25.34000015258789,25.149999618530273,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/lp/20260115_polar_pl_radar21_aggregate_lp_0000.h5
deanhill,20260115,0000,sp,dataset1,1.0,68040,13139,0.19310699588477367,11.400001525878906,2656,0,68040,4804,49858,18154,36974,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/sp/20260115_polar_pl_radar21_aggregate_sp_0000.h5
deanhill,20260115,0000,sp,dataset2,2.0,68040,15074,0.2215461493239271,11.400001525878906,2644,0,68040,3397,55160,12944,41114,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/sp/20260115_polar_pl_radar21_aggregate_sp_0000.h5
deanhill,20260115,0000,sp,dataset3,4.0,68040,16069,0.23616990005878893,11.200000762939453,2498,0,68040,3075,57415,10478,44486,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/sp/20260115_polar_pl_radar21_aggregate_sp_0000.h5
deanhill,20260115,0000,sp,dataset4,6.0,68040,16954,0.24917695473251028,11.200000762939453,2705,0,68040,2999,57388,10204,45064,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/sp/20260115_polar_pl_radar21_aggregate_sp_0000.h5
deanhill,20260115,0000,sp,dataset5,9.0,68040,17492,0.2570840681951793,11.200000762939453,2598,0,68040,2281,58165,9480,45915,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/sp/20260115_polar_pl_radar21_aggregate_sp_0000.h5
deanhill,20260115,0000,sp,dataset6,89.9,57600,417,0.007239583333333333,-8.799999237060547,0,0,57600,18855,13171,31627,2936,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/01/15/sp/20260115_polar_pl_radar21_aggregate_sp_0000.h5
deanhill,20260415,1200,lp,dataset1,0.5,153000,16767,0.10958823529411765,-9.299999237060547,0,0,153000,13354,121931,40859,34378,5.23,5.46,26.149999618530273,25.649999618530273,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/lp/20260415_polar_pl_radar21_aggregate_lp_1200.h5
deanhill,20260415,1200,lp,dataset2,1.0,153000,15727,0.10279084967320261,-10.69999885559082,0,0,153000,9019,123075,37451,33250,3.77,3.15,25.994999885559082,25.469999313354492,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/lp/20260415_polar_pl_radar21_aggregate_lp_1200.h5
deanhill,20260415,1200,lp,dataset3,2.0,153000,4458,0.029137254901960785,-9.69999885559082,0,0,153000,7765,85002,32940,17673,3.53,2.78,25.84000015258789,25.270000457763672,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/lp/20260415_polar_pl_radar21_aggregate_lp_1200.h5
deanhill,20260415,1200,lp,dataset4,3.0,153000,4914,0.03211764705882353,-9.799999237060547,0,0,153000,7202,85155,31656,19143,3.52,2.74,25.760000228881836,25.18000030517578,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/lp/20260415_polar_pl_radar21_aggregate_lp_1200.h5
deanhill,20260415,1200,lp,dataset5,4.0,153000,5122,0.03347712418300654,-9.19999885559082,0,0,153000,6603,84266,31771,20116,3.33,2.75,25.709999084472656,25.100000381469727,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/lp/20260415_polar_pl_radar21_aggregate_lp_1200.h5
deanhill,20260415,1200,sp,dataset1,1.0,68040,10717,0.15751028806584363,11.900001525878906,2909,0,68040,3643,50542,15376,27521,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/sp/20260415_polar_pl_radar21_aggregate_sp_1200.h5
deanhill,20260415,1200,sp,dataset2,2.0,68040,12215,0.17952674897119342,11.799999237060547,2765,0,68040,2548,55590,10253,31004,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/sp/20260415_polar_pl_radar21_aggregate_sp_1200.h5
deanhill,20260415,1200,sp,dataset3,4.0,68040,14635,0.21509406231628453,11.60000228881836,3330,0,68040,2269,58085,8168,38751,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/sp/20260415_polar_pl_radar21_aggregate_sp_1200.h5
deanhill,20260415,1200,sp,dataset4,6.0,68040,15961,0.23458259847148735,11.5,3172,0,68040,2247,58046,8405,43085,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/sp/20260415_polar_pl_radar21_aggregate_sp_1200.h5
deanhill,20260415,1200,sp,dataset5,9.0,68040,17126,0.25170487948265724,11.5,3152,0,68040,1742,58757,8360,45641,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/sp/20260415_polar_pl_radar21_aggregate_sp_1200.h5
deanhill,20260415,1200,sp,dataset6,89.9,57600,409,0.007100694444444444,-8.399999618530273,0,0,57600,17406,14003,32916,2800,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/04/15/sp/20260415_polar_pl_radar21_aggregate_sp_1200.h5
deanhill,20260711,2100,lp,dataset1,0.5,153000,17087,0.1116797385620915,-10.5,0,0,153000,16636,121240,41998,39686,3.72,3.35,25.850000381469727,25.760000228881836,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/lp/20260711_polar_pl_radar21_aggregate_lp_2100.h5
deanhill,20260711,2100,lp,dataset2,1.0,153000,16976,0.11095424836601307,-10.899999618530273,0,0,153000,9390,124614,36086,38724,3.59,3.28,25.709999084472656,25.600000381469727,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/lp/20260711_polar_pl_radar21_aggregate_lp_2100.h5
deanhill,20260711,2100,lp,dataset3,2.0,153000,4841,0.03164052287581699,-9.399999618530273,0,0,153000,7007,84122,30869,20043,3.46,3.14,25.610000610351562,25.479999542236328,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/lp/20260711_polar_pl_radar21_aggregate_lp_2100.h5
deanhill,20260711,2100,lp,dataset4,3.0,153000,5070,0.03313725490196078,-9.5,0,0,153000,6923,84593,30044,20525,3.41,3.05,25.540000915527344,25.43000030517578,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/lp/20260711_polar_pl_radar21_aggregate_lp_2100.h5
deanhill,20260711,2100,lp,dataset5,4.0,153000,5250,0.03431372549019608,-9.19999885559082,0,0,153000,6264,84888,29824,21147,3.36,2.91,25.510000228881836,25.3799991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/lp/20260711_polar_pl_radar21_aggregate_lp_2100.h5
deanhill,20260711,2100,sp,dataset1,1.0,68040,11548,0.16972369194591416,11.60000228881836,3132,0,68040,2997,52387,11784,34949,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/sp/20260711_polar_pl_radar21_aggregate_sp_2100.h5
deanhill,20260711,2100,sp,dataset2,2.0,68040,13340,0.19606114050558496,11.5,2982,0,68040,2134,57160,7323,38924,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/sp/20260711_polar_pl_radar21_aggregate_sp_2100.h5
deanhill,20260711,2100,sp,dataset3,4.0,68040,15098,0.2218988830099941,11.5,3101,0,68040,2019,58729,6382,42548,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/sp/20260711_polar_pl_radar21_aggregate_sp_2100.h5
deanhill,20260711,2100,sp,dataset4,6.0,68040,16024,0.2355085243974133,11.400001525878906,2742,0,68040,1997,58910,6525,43944,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/sp/20260711_polar_pl_radar21_aggregate_sp_2100.h5
deanhill,20260711,2100,sp,dataset5,9.0,68040,17100,0.25132275132275134,11.400001525878906,2846,0,68040,1567,59310,6555,45921,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/sp/20260711_polar_pl_radar21_aggregate_sp_2100.h5
deanhill,20260711,2100,sp,dataset6,89.9,57600,437,0.007586805555555556,-8.799999237060547,0,0,57600,17808,14536,30849,3094,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/deanhill/2026/07/11/sp/20260711_polar_pl_radar21_aggregate_sp_2100.h5
druima-starraig,20260115,0000,lp,dataset1,0.5,153000,15301,0.10000653594771242,-9.600000381469727,0,0,153000,8818,131265,30470,32238,3.34,4.06,25.520000457763672,24.40999984741211,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/lp/20260115_polar_pl_radar15_aggregate_lp_0000.h5
druima-starraig,20260115,0000,lp,dataset2,1.0,153000,15129,0.09888235294117648,-10.399999618530273,0,0,153000,5764,130527,27513,32404,3.14,3.96,25.3700008392334,24.270000457763672,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/lp/20260115_polar_pl_radar15_aggregate_lp_0000.h5
druima-starraig,20260115,0000,lp,dataset3,2.0,153000,4473,0.029235294117647057,-8.5,0,0,153000,3153,91230,23677,18314,3.07,3.81,25.25,24.149999618530273,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/lp/20260115_polar_pl_radar15_aggregate_lp_0000.h5
druima-starraig,20260115,0000,lp,dataset4,3.0,153000,4766,0.031150326797385622,-9.19999885559082,0,0,153000,2668,91914,23394,19056,3.07,3.77,25.18000030517578,24.09000015258789,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/lp/20260115_polar_pl_radar15_aggregate_lp_0000.h5
druima-starraig,20260115,0000,lp,dataset5,3.95,153000,4950,0.03235294117647059,-9.100000381469727,0,0,153000,1753,92060,22034,19630,2.97,3.7,25.139999389648438,24.054999351501465,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/lp/20260115_polar_pl_radar15_aggregate_lp_0000.h5
druima-starraig,20260115,0000,sp,dataset1,1.0,68040,12290,0.18062904174015285,12.400001525878906,3759,0,68040,1683,58123,6757,27984,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/sp/20260115_polar_pl_radar15_aggregate_sp_0000.h5
druima-starraig,20260115,0000,sp,dataset2,2.0,68040,13771,0.20239564961787185,12.200000762939453,4221,0,68040,503,62956,2785,32766,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/sp/20260115_polar_pl_radar15_aggregate_sp_0000.h5
druima-starraig,20260115,0000,sp,dataset3,4.0,68040,14924,0.21934156378600822,12.0,4422,0,68040,409,64636,1877,36858,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/sp/20260115_polar_pl_radar15_aggregate_sp_0000.h5
druima-starraig,20260115,0000,sp,dataset4,6.0,68040,15099,0.22191358024691357,12.0,4105,0,68040,403,64618,1706,39586,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/sp/20260115_polar_pl_radar15_aggregate_sp_0000.h5
druima-starraig,20260115,0000,sp,dataset5,9.0,68040,16143,0.23725749559082893,12.0,4031,0,68040,421,64466,1930,42854,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/sp/20260115_polar_pl_radar15_aggregate_sp_0000.h5
druima-starraig,20260115,0000,sp,dataset6,89.9,57600,595,0.01032986111111111,-7.899999618530273,0,0,57600,3323,35043,6969,4345,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/01/15/sp/20260115_polar_pl_radar15_aggregate_sp_0000.h5
druima-starraig,20260415,1200,lp,dataset1,0.5,153000,16198,0.10586928104575163,-9.600000381469727,0,0,153000,8442,131252,31467,34636,3.47,4.24,25.450000762939453,24.34000015258789,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/lp/20260415_polar_pl_radar15_aggregate_lp_1200.h5
